RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
394999,474,"Portsmouth, OH",msa,OH,110000.0,111417.0,116400.0,121367.0,121283.0,121267.0,117967.0,115633.0,113167.0,109833.0,108167.0,108967.0,112300.0,115633.0,118800.0,122133.0,124800.0,125000.0,125000.0,124983.0,122983.0,119650.0,116333.0,116500.0,119467.0,122800.0,125967.0,126333.0,126333.0,125967.0,127300.0,129617.0,131983.0,131983.0,131333.0,132983.0,137150.0,143783.0,143767.0,144900.0,141567.0,143233.0,143233.0,144900.0,145933.0,147600.0,149267.0,148267.0,144933.0,148267.0,150600.0,157300.0,154000.0,154666.0,154633.0,156267.0,156583.0,153250.0,151617.0,149933.0,149967.0,149633.0,152967.0,155600.0,156600.0,156617.0,157317.0,160233.0,158550.0,163517.0,165100.0,171050.0,171000.0,175800.0,176550.0,176633.0,176633.0,176783.0,178417.0,179283.0
394827,504,"Marion, OH",msa,OH,87825.0,89950.0,97800.0,104467.0,113133.0,109783.0,105317.0,97067.0,93750.0,88217.0,84467.0,84133.0,88067.0,94103.0,103070.0,107503.0,110933.0,113049.0,118017.0,120350.0,119100.0,112433.0,106433.0,101917.0,101850.0,99550.0,100050.0,105317.0,113617.0,120100.0,124900.0,128233.0,131567.0,126600.0,123617.0,116983.0,121950.0,134933.0,146417.0,149767.0,139800.0,133317.0,128333.0,124000.0,123733.0,123700.0,124517.0,121450.0,124817.0,136633.0,146633.0,146433.0,141433.0,143083.0,148250.0,148267.0,143283.0,138283.0,136600.0,131600.0,132633.0,137633.0,141967.0,147633.0,155983.0,164950.0,169950.0,164933.0,160617.0,156283.0,156283.0,161800.0,164033.0,177208.0,196008.0,208940.0,204098.0,189098.0,181583.0,178283.0
394343,521,"Athens, OH",msa,OH,184000.0,185000.0,188333.0,191650.0,191650.0,186150.0,179250.0,175883.0,175517.0,177400.0,179067.0,181600.0,181300.0,179633.0,177300.0,173800.0,170500.0,166833.0,165583.0,168883.0,169850.0,171583.0,166600.0,167467.0,170817.0,180083.0,182550.0,184367.0,183117.0,183633.0,180150.0,178483.0,177167.0,175333.0,171667.0,163150.0,159900.0,158867.0,168200.0,171283.0,178817.0,178833.0,182500.0,176667.0,172667.0,165667.0,162833.0,159983.0,163617.0,169283.0,177800.0,185483.0,185983.0,182317.0,177500.0,177500.0,177833.0,176633.0,169950.0,171517.0,175550.0,185533.0,187267.0,181567.0,183100.0,190633.0,204000.0,209167.0,210000.0,206633.0,203117.0,206117.0,211133.0,225317.0,230650.0,244667.0,245333.0,245333.0,239500.0,237917.0
394889,524,"Mount Vernon, OH",msa,OH,153267.0,161546.0,164880.0,168246.0,166600.0,168267.0,167933.0,164617.0,160983.0,157909.0,159559.0,164726.0,165633.0,170633.0,170767.0,176567.0,179917.0,183746.0,181180.0,179446.0,178780.0,179713.0,176463.0,176446.0,177746.0,176046.0,177875.0,181542.0,184875.0,186567.0,184933.0,186600.0,182633.0,,,150783.0,155783.0,,183150.0,203150.0,209633.0,221083.0,211900.0,216083.0,212483.0,218317.0,214967.0,209933.0,204917.0,206600.0,205967.0,218983.0,225650.0,238650.0,233150.0,229742.0,230709.0,234892.0,238267.0,242967.0,244633.0,248000.0,253333.0,273320.0,290783.0,308116.0,316130.0,315000.0,307633.0,296267.0,295233.0,293567.0,293600.0,303300.0,313333.0,327750.0,331017.0,332650.0,321533.0,309933.0
753903,538,"Marietta, OH",msa,OH,149467.0,150267.0,156350.0,162717.0,168083.0,168633.0,170117.0,168083.0,166417.0,164600.0,163550.0,160233.0,158900.0,158900.0,162217.0,165200.0,171250.0,176250.0,179900.0,181500.0,181367.0,176550.0,169983.0,163450.0,161633.0,159967.0,161650.0,166617.0,175250.0,183567.0,184433.0,185767.0,188450.0,193350.0,195217.0,199233.0,198500.0,199667.0,193000.0,194667.0,186333.0,181333.0,172000.0,167333.0,162150.0,160633.0,165633.0,168050.0,170533.0,167200.0,173300.0,178333.0,186983.0,187283.0,188033.0,192717.0,199583.0,203500.0,199983.0,199650.0,197983.0,209417.0,218250.0,230583.0,234000.0,236633.0,237883.0,236383.0,238050.0,245450.0,250583.0,248917.0,246583.0,243283.0,246616.0,245633.0,248633.0,246966.0,247917.0,244883.0
394618,541,"Fremont, OH",msa,OH,112867.0,118100.0,123767.0,129600.0,129967.0,129967.0,129433.0,126100.0,118767.0,111950.0,108600.0,110950.0,116450.0,122133.0,126967.0,127117.0,126117.0,127300.0,131150.0,133117.0,133783.0,133267.0,133267.0,128583.0,125283.0,122733.0,125333.0,126633.0,130850.0,134600.0,135383.0,133500.0,128500.0,123750.0,120667.0,118983.0,121233.0,128733.0,141667.0,156583.0,160750.0,162833.0,159667.0,154667.0,148000.0,139300.0,137300.0,133967.0,133467.0,138033.0,146333.0,155833.0,154917.0,148250.0,145533.0,150517.0,155550.0,156617.0,152483.0,149983.0,148333.0,151150.0,161650.0,177983.0,185967.0,188300.0,186783.0,185967.0,183100.0,174917.0,172100.0,168783.0,170483.0,171650.0,174133.0,174617.0,175750.0,181600.0,185200.0,187400.0
394923,544,"Norwalk, OH",msa,OH,123233.0,124750.0,128083.0,129083.0,130933.0,134117.0,134483.0,134300.0,131150.0,131150.0,130915.0,127548.0,127631.0,128017.0,133350.0,130250.0,129950.0,127950.0,129450.0,129200.0,129200.0,127717.0,126600.0,128933.0,133900.0,140967.0,140300.0,140150.0,134783.0,136450.0,136600.0,138233.0,134900.0,134900.0,136567.0,138267.0,138267.0,138300.0,140600.0,141967.0,144433.0,146467.0,148433.0,148700.0,149333.0,142667.0,135433.0,127633.0,127667.0,135167.0,141571.0,151237.0,163137.0,177567.0,178717.0,167983.0,154950.0,148467.0,154200.0,160050.0,170683.0,165783.0,164967.0,160000.0,170000.0,179817.0,186450.0,178083.0,168233.0,169750.0,178100.0,184767.0,189617.0,202100.0,212967.0,213300.0,210817.0,209133.0,212433.0,206450.0
395157,570,"Tiffin, OH",msa,OH,88467.0,93283.0,96117.0,95700.0,92400.0,97383.0,101633.0,101600.0,97600.0,92567.0,97567.0,98233.0,101567.0,99900.0,98167.0,104833.0,104517.0,105917.0,102583.0,106233.0,109267.0,105933.0,102600.0,99900.0,99900.0,99900.0,99267.0,105933.0,109300.0,117600.0,116533.0,121500.0,122167.0,126917.0,128583.0,128583.0,131567.0,139100.0,147467.0,150800.0,149633.0,149300.0,149000.0,146967.0,147267.0,144233.0,144083.0,143267.0,146633.0,149967.0,155800.0,159100.0,161017.0,157700.0,155367.0,150933.0,149267.0,146633.0,148317.0,144983.0,146617.0,149633.0,156267.0,160300.0,167300.0,176467.0,182283.0,183917.0,176433.0,166517.0,158200.0,159850.0,171867.0,177533.0,185867.0,186417.0,183917.0,176450.0,173950.0,180617.0
394989,572,"Point Pleasant, WV",msa,OH,122233.0,124583.0,124900.0,126267.0,127633.0,129300.0,129467.0,128100.0,126283.0,124200.0,122567.0,122717.0,124383.0,127683.0,129350.0,129900.0,131750.0,133417.0,132767.0,129283.0,124317.0,123317.0,123317.0,124950.0,125933.0,125900.0,127200.0,127867.0,129533.0,129433.0,127300.0,125633.0,123617.0,124267.0,124267.0,123117.0,123783.0,128633.0,,,149117.0,152450.0,154617.0,154617.0,152933.0,149767.0,146433.0,146417.0,148100.0,158100.0,164950.0,173267.0,175383.0,178550.0,173733.0,167983.0,163750.0,168717.0,175683.0,178233.0,181083.0,187750.0,196117.0,210767.0,227283.0,233883.0,228083.0,207267.0,198817.0,192817.0,196967.0,203817.0,204817.0,205500.0,211833.0,221800.0,226300.0,216600.0,209783.0,208117.0
394339,586,"Ashland, OH",msa,OH,108133.0,113133.0,121933.0,131567.0,136567.0,144900.0,150267.0,151933.0,148600.0,141567.0,135433.0,127633.0,133483.0,144217.0,153683.0,156200.0,156600.0,159933.0,163100.0,164800.0,159817.0,149283.0,143950.0,147133.0,152667.0,156300.0,154767.0,154767.0,159800.0,165633.0,167433.0,164100.0,162300.0,155633.0,150616.0,146283.0,155983.0,169300.0,178933.0,182600.0,174283.0,174650.0,174617.0,180450.0,176933.0,166933.0,161117.0,159967.0,170833.0,181567.0,191567.0,197067.0,201300.0,208800.0,206967.0,198667.0,190400.0,190050.0,193350.0,192417.0,189933.0,189967.0,193300.0,198100.0,223067.0,244767.0,248283.0,228283.0,219083.0,234933.0,237967.0,237133.0,231267.0,238083.0,247267.0,245633.0,242383.0,231533.0,232683.0,231100.0
394652,593,"Greenville, OH",msa,OH,109950.0,113300.0,121633.0,124933.0,127600.0,125933.0,121967.0,119267.0,117567.0,119867.0,118967.0,119450.0,117483.0,118417.0,123808.0,128292.0,128258.0,126683.0,127200.0,130533.0,134600.0,133250.0,136583.0,138283.0,142450.0,139117.0,133417.0,130900.0,132467.0,132950.0,132117.0,130550.0,129517.0,127800.0,134167.0,141083.0,148633.0,148967.0,154467.0,162800.0,166967.0,167467.0,165800.0,166267.0,166933.0,164450.0,165983.0,163617.0,167767.0,168233.0,174767.0,177283.0,183950.0,189117.0,191450.0,191450.0,189750.0,192417.0,195083.0,192200.0,189683.0,189717.0,192600.0,190617.0,187950.0,185483.0,187500.0,185800.0,187600.0,190600.0,195300.0,194300.0,190867.0,192017.0,,212617.0,216933.0,214217.0,227717.0,230883.0
395097,619,"Sidney, OH",msa,OH,124317.0,126083.0,132217.0,136267.0,139900.0,141567.0,143233.0,143266.0,139933.0,131766.0,128433.0,128633.0,136733.0,143233.0,144700.0,143100.0,136583.0,131583.0,129917.0,131600.0,131633.0,128000.0,124333.0,124300.0,129600.0,139083.0,147433.0,157100.0,154917.0,154250.0,147250.0,147617.0,146933.0,150933.0,155083.0,163083.0,163083.0,166567.0,163267.0,167433.0,164133.0,169450.0,171950.0,175583.0,177733.0,176067.0,172267.0,162283.0,162317.0,163250.0,172400.0,174033.0,184193.0,192393.0,200727.0,207133.0,212450.0,224467.0,227100.0,226617.0,229300.0,232667.0,242667.0,237967.0,240967.0,240967.0,245667.0,242633.0,237117.0,227417.0,224917.0,217433.0,221633.0,230800.0,235800.0,240883.0,238833.0,247133.0,246217.0,246630.0
395201,634,"Wapakoneta, OH",msa,OH,138200.0,143150.0,147883.0,147883.0,146567.0,144900.0,145750.0,147417.0,149083.0,151567.0,154900.0,158233.0,161567.0,163233.0,166417.0,167117.0,163817.0,163967.0,164933.0,169750.0,169283.0,167817.0,164633.0,160100.0,159067.0,155733.0,157400.0,156050.0,156550.0,155458.0,154217.0,157050.0,154808.0,153083.0,146783.0,147783.0,151267.0,,,183450.0,185083.0,179900.0,179900.0,176267.0,171267.0,165300.0,167967.0,171300.0,175267.0,181717.0,188417.0,190417.0,188300.0,188217.0,198700.0,203700.0,207933.0,210650.0,208983.0,203133.0,196450.0,193083.0,207267.0,219117.0,231467.0,223133.0,216450.0,227433.0,238250.0,245583.0,238083.0,241828.0,237812.0,238645.0,231600.0,234467.0,232817.0,235483.0,239450.0,237783.0
394377,638,"Bellefontaine, OH",msa,OH,147667.0,156833.0,160666.0,162566.0,161600.0,161100.0,159450.0,156250.0,155750.0,156400.0,159233.0,159733.0,159400.0,162267.0,166633.0,165800.0,165117.0,159950.0,164133.0,167449.0,170783.0,172433.0,167433.0,164900.0,159900.0,168233.0,173267.0,181600.0,176600.0,170083.0,163417.0,160917.0,165767.0,166617.0,179117.0,189083.0,,216600.0,223267.0,213233.0,216567.0,216600.0,218766.0,205433.0,195267.0,186450.0,189717.0,193117.0,199467.0,210900.0,223483.0,240483.0,245783.0,249133.0,247467.0,245817.0,250817.0,245783.0,248267.0,254067.0,270583.0,274750.0,268117.0,257633.0,248483.0,238450.0,233283.0,236100.0,241100.0,241900.0,230750.0,224083.0,222117.0,234600.0,242933.0,249900.0,252933.0,257933.0,257800.0,256433.0
394449,681,"Celina, OH",msa,OH,158117.0,158267.0,161600.0,163933.0,167267.0,165133.0,164450.0,159450.0,159933.0,161583.0,161583.0,158233.0,153233.0,151567.0,151600.0,151300.0,153983.0,152283.0,153933.0,149617.0,146283.0,145450.0,148267.0,154967.0,159483.0,165000.0,168300.0,169933.0,166567.0,166567.0,166567.0,168267.0,164933.0,158300.0,159933.0,163267.0,171267.0,172117.0,185133.0,196200.0,202683.0,196350.0,190583.0,189917.0,189900.0,186600.0,181533.0,179533.0,184517.0,189283.0,197817.0,204000.0,213900.0,213883.0,207350.0,201117.0,214600.0,230783.0,233783.0,228800.0,216317.0,218300.0,208317.0,222317.0,217300.0,220467.0,209467.0,212833.0,211333.0,210817.0,215817.0,219967.0,222483.0,222467.0,213983.0,215617.0,218783.0,244750.0,268117.0,284425.0
395230,682,"Wilmington, OH",msa,OH,130483.0,137800.0,153800.0,154150.0,144150.0,134117.0,131583.0,133267.0,136600.0,138200.0,142867.0,139550.0,137983.0,131617.0,134800.0,138633.0,151150.0,160650.0,161817.0,159300.0,154933.0,153567.0,150233.0,148583.0,150783.0,157150.0,167067.0,179233.0,185050.0,184300.0,182717.0,179200.0,179717.0,179133.0,170333.0,162300.0,153433.0,156567.0,159933.0,167933.0,171300.0,169600.0,166200.0,161533.0,160183.0,158617.0,161950.0,165750.0,164050.0,164050.0,166600.0,173267.0,184833.0,193167.0,199833.0,199600.0,197050.0,189917.0,183550.0,183467.0,196033.0,197650.0,199900.0,204467.0,214550.0,221633.0,223167.0,226500.0,223167.0,216667.0,212500.0,215500.0,222167.0,231317.0,241483.0,246150.0,246167.0,242967.0,239933.0,239250.0
394424,683,"Bucyrus, OH",msa,OH,71567.0,73233.0,76567.0,81567.0,82233.0,83900.0,83567.0,83900.0,84517.0,86517.0,87633.0,87050.0,83717.0,82467.0,79433.0,78100.0,76733.0,81400.0,87083.0,92617.0,92650.0,91633.0,88467.0,87967.0,87967.0,86100.0,87933.0,87933.0,91267.0,91933.0,91933.0,90300.0,84783.0,84217.0,90633.0,98050.0,108317.0,108567.0,116317.0,118317.0,124983.0,123300.0,119967.0,121450.0,124783.0,126117.0,121300.0,119633.0,123267.0,126933.0,128633.0,132800.0,134800.0,136433.0,130933.0,130250.0,130750.0,138600.0,144917.0,144600.0,151350.0,151683.0,156283.0,146717.0,147583.0,147833.0,153466.0,158783.0,163750.0,163083.0,160233.0,156933.0,154867.0,154867.0,161350.0,168933.0,169783.0,165767.0,164917.0,170433.0
395178,712,"Urbana, OH",msa,OH,124933.0,130783.0,143783.0,152135.0,154619.0,151301.0,148582.0,146116.0,144100.0,138433.0,134215.0,134915.0,140532.0,152717.0,159383.0,166767.0,164967.0,161100.0,155850.0,157417.0,157583.0,154800.0,148700.0,147400.0,148950.0,153117.0,162233.0,169053.0,179053.0,183086.0,185583.0,180617.0,174100.0,169967.0,172433.0,183767.0,188733.0,189100.0,184368.0,184401.0,183201.0,181633.0,189800.0,188167.0,189800.0,181633.0,193283.0,204133.0,207433.0,212583.0,205100.0,215800.0,217150.0,226967.0,229600.0,228100.0,223250.0,219917.0,216567.0,209900.0,216583.0,208617.0,218617.0,217617.0,230583.0,235583.0,239900.0,244933.0,241600.0,231617.0,222617.0,217400.0,217417.0,231383.0,257467.0,269100.0,269967.0,254633.0,251333.0,243650.0
394434,714,"Cambridge, OH",msa,OH,117633.0,114317.0,112967.0,116450.0,118100.0,119783.0,119933.0,119950.0,118783.0,115450.0,113800.0,114933.0,119950.0,124917.0,129083.0,133733.0,137067.0,138267.0,135767.0,132133.0,128467.0,124633.0,124933.0,126583.0,133283.0,136550.0,139866.0,136500.0,136417.0,131433.0,131433.0,134617.0,139600.0,146267.0,146267.0,152966.0,152966.0,158133.0,159800.0,156467.0,151633.0,148267.0,156600.0,166567.0,171417.0,169750.0,159750.0,153233.0,151083.0,149417.0,146950.0,149100.0,150767.0,156233.0,159567.0,162900.0,166567.0,165733.0,165767.0,169100.0,176600.0,186417.0,189083.0,192283.0,184133.0,175483.0,167283.0,170600.0,173950.0,173300.0,168283.0,167617.0,163267.0,163267.0,165250.0,170583.0,175617.0,174367.0,172383.0,167367.0
394526,716,"Defiance, OH",msa,OH,108800.0,110600.0,108600.0,109417.0,110698.0,111698.0,111848.0,112233.0,116733.0,121733.0,126067.0,126900.0,126900.0,127567.0,127167.0,128850.0,129950.0,131017.0,131033.0,129967.0,129967.0,128967.0,127267.0,125883.0,124867.0,124867.0,123183.0,128200.0,133233.0,139667.0,141900.0,143533.0,141867.0,138267.0,134933.0,134933.0,136600.0,136617.0,141283.0,145883.0,150733.0,148550.0,141150.0,134617.0,132100.0,131567.0,131567.0,132733.0,137017.0,147033.0,154200.0,159917.0,159900.0,159900.0,159900.0,159900.0,158267.0,154933.0,156283.0,162917.0,168767.0,169117.0,167967.0,172150.0,183800.0,197467.0,205800.0,199150.0,189817.0,181050.0,182683.0,182017.0,177417.0,181617.0,179100.0,187433.0,184933.0,196600.0,198267.0,199833.0
394506,747,"Coshocton, OH",msa,OH,109600.0,117033.0,122550.0,116950.0,111217.0,104033.0,107783.0,111117.0,114483.0,109400.0,109400.0,112567.0,118500.0,116150.0,106300.0,101933.0,105917.0,119250.0,129250.0,132583.0,130900.0,124933.0,119967.0,118317.0,120950.0,124250.0,125100.0,127433.0,130767.0,129900.0,129900.0,128233.0,129933.0,126633.0,123150.0,115733.0,114067.0,117583.0,133800.0,151950.0,165250.0,162783.0,156300.0,151333.0,154667.0,153750.0,148717.0,142350.0,140583.0,153950.0,160133.0,166133.0,156100.0,149933.0,149767.0,146433.0,146417.0,139900.0,172567.0,201583.0,234617.0,228617.0,229600.0,229600.0,235967.0,238000.0,232833.0,219650.0,200133.0,179600.0,177267.0,184750.0,192283.0,189767.0,179783.0,179617.0,180983.0,184333.0,178667.0,172150.0
753892,798,"Jackson, OH",msa,OH,120675.0,120675.0,121542.0,120433.0,121300.0,122100.0,122433.0,124900.0,123933.0,125633.0,120633.0,119933.0,121567.0,123233.0,127250.0,126583.0,126583.0,125600.0,124283.0,124283.0,118617.0,113933.0,106967.0,106267.0,110283.0,123933.0,133867.0,136350.0,136350.0,136283.0,136317.0,135750.0,134217.0,136033.0,136617.0,142483.0,141667.0,144967.0,147433.0,157333.0,164000.0,167333.0,172583.0,172616.0,172616.0,168600.0,162933.0,161300.0,165167.0,180800.0,197467.0,204933.0,212133.0,211967.0,215000.0,204467.0,199633.0,195267.0,195200.0,195167.0,202200.0,205300.0,211967.0,215300.0,223800.0,223800.0,218950.0,214117.0,207467.0,206317.0,207800.0,207483.0,204450.0,199600.0,212933.0,226267.0,242783.0,241450.0,241450.0,232467.0
395206,825,"Washington Court House, OH",msa,OH,114067.0,110733.0,112167.0,111350.0,121033.0,123783.0,133817.0,140567.0,144733.0,143067.0,138333.0,135817.0,138217.0,143533.0,154350.0,155283.0,149933.0,136100.0,127767.0,126967.0,129133.0,129100.0,132383.0,135917.0,141700.0,138833.0,131817.0,122567.0,117950.0,114800.0,121200.0,131200.0,141167.0,138267.0,129933.0,130933.0,135900.0,150067.0,155733.0,162417.0,157433.0,152433.0,149450.0,148633.0,150333.0,154983.0,169983.0,184983.0,191633.0,196617.0,198250.0,203383.0,199733.0,189767.0,177833.0,166137.0,169437.0,167904.0,163233.0,155350.0,151650.0,158317.0,162900.0,176600.0,192616.0,210100.0,219450.0,223467.0,218633.0,212317.0,200650.0,197967.0,204867.0,216167.0,224533.0,227933.0,239933.0,249933.0,257450.0,245817.0
395185,828,"Van Wert, OH",msa,OH,93700.0,90433.0,93700.0,94500.0,93167.0,91583.0,92583.0,93367.0,90050.0,88583.0,85833.0,89067.0,90057.0,93873.0,95923.0,102067.0,109250.0,113783.0,115783.0,116367.0,114850.0,111217.0,106633.0,107333.0,112300.0,114300.0,113633.0,110333.0,116483.0,123117.0,133083.0,133233.0,126567.0,112100.0,106450.0,114783.0,122450.0,127283.0,125283.0,127033.0,124517.0,123183.0,123267.0,120633.0,122133.0,123767.0,130100.0,133133.0,142583.0,147217.0,146350.0,140267.0,139867.0,144467.0,149450.0,150183.0,144900.0,136567.0,129600.0,128133.0,134150.0,152817.0,167333.0,169167.0,168800.0,179533.0,187700.0,188567.0,168467.0,152433.0,138267.0,134967.0,138300.0,143300.0,149967.0,161333.0,166000.0,172667.0,168317.0,170283.0
